name,type,pos,poss,pose,size,stru,ori,division,weld
 =268454733/3062076,SCTN,X 81961mm Y 1560mm Z 36859mm,X 81961mm Y 1560mm Z 36859mm,X 81961mm Y 1560mm Z 37085mm,ANG_75x75x9,=268454733/3060494,   0.000   1.000   0.000,OUTF,
 =268454733/3060582,SCTN,X 83481mm Y 3620mm Z 36859mm,X 83481mm Y 3620mm Z 36859mm,X 83481mm Y 3620mm Z 37085mm,ANG_75x75x9,=268454733/3060494,   0.000  -1.000   0.000,OUTF,
 =268454733/3060584,SCTN,X 82451mm Y 3620mm Z 36859mm,X 82451mm Y 3620mm Z 36859mm,X 82451mm Y 3620mm Z 37085mm,ANG_75x75x9,=268454733/3060494,  -1.000   0.000   0.000,OUTF,
 =268454733/3060497,SCTN,X 81436mm Y 2070mm Z 37088mm,X 81436mm Y 2070mm Z 37088mm,X 81436mm Y 2784mm Z 37088mm,ANG_56x56x6,=268454733/3060494,   0.000   0.000   1.000,OUTF,
 =268454733/3060498,SCTN,X 81436mm Y 2744mm Z 37088mm,X 81436mm Y 2744mm Z 37088mm,X 81436mm Y 4350mm Z 37088mm,ANG_56x56x6,=268454733/3060494,   0.000   0.000   1.000,OUTF,
 =268454733/3060499,SCTN,X 81436mm Y 1570mm Z 37088mm,X 81436mm Y 1570mm Z 37088mm,X 81436mm Y 2110mm Z 37088mm,ANG_56x56x6,=268454733/3060494,   0.000   0.000   1.000,OUTF,
 =268454733/3060500,SCTN,X 83826mm Y 1560mm Z 37088mm,X 83826mm Y 1560mm Z 37088mm,X 81446mm Y 1560mm Z 37088mm,ANG_56x56x6,=268454733/3060494,   0.000   0.000   1.000,OUTF,
 =268454733/3060501,SCTN,X 83836mm Y 3610mm Z 37088mm,X 83836mm Y 3610mm Z 37088mm,X 83836mm Y 1570mm Z 37088mm,ANG_56x56x6,=268454733/3060494,   0.000   0.000   1.000,OUTF,
 =268454733/3060502,SCTN,X 82246mm Y 3620mm Z 37088mm,X 82246mm Y 3620mm Z 37088mm,X 83826mm Y 3620mm Z 37088mm,ANG_56x56x6,=268454733/3060494,   0.000   0.000   1.000,OUTF,
 =268454733/3060503,SCTN,X 82236mm Y 4350mm Z 37088mm,X 82236mm Y 4350mm Z 37088mm,X 82236mm Y 3630mm Z 37088mm,ANG_56x56x6,=268454733/3060494,   0.000   0.000   1.000,OUTF,
 =268454733/3060504,SCTN,X 81446mm Y 4360mm Z 37088mm,X 81446mm Y 4360mm Z 37088mm,X 82226mm Y 4360mm Z 37088mm,ANG_56x56x6,=268454733/3060494,   0.000   0.000   1.000,OUTF,
 =268454733/3060697,SCTN,X 81921mm Y 1814mm Z 37110mm,X 81921mm Y 1814mm Z 37110mm,X 81921mm Y 1814mm Z 38100mm,TUBE_165.2x7.1,=268454733/3060586,  -1.000   0.000   0.000,OUTF,
 =268454733/3062449,SCTN,X 81751mm Y 1815mm Z 38260mm,X 81751mm Y 1815mm Z 38260mm,X 81751mm Y 1815mm Z 38500mm,TUBE_34x3.3,=268454733/3062371,  -1.000   0.000   0.000,OUTF,
 =268454733/3062450,SCTN,X 82091mm Y 1815mm Z 38500mm,X 82091mm Y 1815mm Z 38500mm,X 82091mm Y 1815mm Z 38260mm,TUBE_34x3.3,=268454733/3062371,   1.000   0.000   0.000,OUTF,
 =268454733/3062451,SCTN,X 81851mm Y 1815mm Z 38460mm,X 81851mm Y 1815mm Z 38460mm,X 81768mm Y 1815mm Z 38460mm,RBAR_19,=268454733/3062371,   0.000   0.000  -1.000,OUTF,
 =268454733/3062452,SCTN,X 82074mm Y 1815mm Z 38460mm,X 82074mm Y 1815mm Z 38460mm,X 81991mm Y 1815mm Z 38460mm,RBAR_19,=268454733/3062371,   0.000   0.000  -1.000,OUTF,
 =268454733/3062453,SCTN,X 81851mm Y 1815mm Z 38300mm,X 81851mm Y 1815mm Z 38300mm,X 81768mm Y 1815mm Z 38300mm,RBAR_19,=268454733/3062371,   0.000   0.000  -1.000,OUTF,
 =268454733/3062454,SCTN,X 82074mm Y 1815mm Z 38300mm,X 82074mm Y 1815mm Z 38300mm,X 81991mm Y 1815mm Z 38300mm,RBAR_19,=268454733/3062371,   0.000   0.000  -1.000,OUTF,
 =268454733/3062463_0,GENSEC,X 81921mm Y 3643mm Z 39480mm,X 81921mm Y 3643mm Z 39480mm,X 81921mm Y 1815mm Z 39480mm,TUBE_139.8x9.5,=268454733/3062371,  -1.000   0.000   0.000,,
 =268454733/3062463_1,GENSEC,X 81921mm Y 1815mm Z 39480mm,X 81921mm Y 1815mm Z 39480mm,X 81921mm Y 1815mm Z 37150mm,TUBE_139.8x9.5,=268454733/3062371,  -1.000   0.000   0.000,,
 =268454733/3060768_0,GENSEC,X 81561mm Y 1527mm Z 37094mm,X 81561mm Y 1527mm Z 37094mm,X 81561mm Y 1527mm Z 38100mm,FBAR_65x16,=268454733/3060756,   1.000   0.000   0.000,,
 =268454733/3060776_0,GENSEC,X 83710mm Y 1527mm Z 37094mm,X 83710mm Y 1527mm Z 37094mm,X 83710mm Y 1527mm Z 38100mm,FBAR_65x16,=268454733/3060756,   1.000   0.000   0.000,,
 =268454733/3060791_0,GENSEC,X 82630mm Y 1527mm Z 37094mm,X 82630mm Y 1527mm Z 37094mm,X 82630mm Y 1527mm Z 38100mm,FBAR_65x16,=268454733/3060756,   1.000   0.000   0.000,,
 =268454733/3060799_0,GENSEC,X 81403mm Y 2790mm Z 37094mm,X 81403mm Y 2790mm Z 37094mm,X 81403mm Y 2790mm Z 38100mm,FBAR_65x16,=268454733/3060756,   0.000  -1.000   0.000,,
 =268454733/3060807_0,GENSEC,X 81403mm Y 2944mm Z 37094mm,X 81403mm Y 2944mm Z 37094mm,X 81403mm Y 2944mm Z 38100mm,FBAR_65x16,=268454733/3060756,   0.000  -1.000   0.000,,
 =268454733/3060822_0,GENSEC,X 81403mm Y 2064mm Z 37094mm,X 81403mm Y 2064mm Z 37094mm,X 81403mm Y 2064mm Z 38100mm,FBAR_65x16,=268454733/3060756,   0.000  -1.000   0.000,,
 =268454733/3060837_0,GENSEC,X 83868mm Y 2064mm Z 37094mm,X 83868mm Y 2064mm Z 37094mm,X 83868mm Y 2064mm Z 38100mm,FBAR_65x16,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060852_0,GENSEC,X 83868mm Y 3150mm Z 37094mm,X 83868mm Y 3150mm Z 37094mm,X 83868mm Y 3150mm Z 38100mm,FBAR_65x16,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060867_0,GENSEC,X 83506mm Y 3652mm Z 37094mm,X 83506mm Y 3652mm Z 37094mm,X 83506mm Y 3652mm Z 38100mm,FBAR_65x16,=268454733/3060756,  -1.000   0.000   0.000,,
 =268454733/3060882_0,GENSEC,X 82425mm Y 3652mm Z 37094mm,X 82425mm Y 3652mm Z 37094mm,X 82425mm Y 3652mm Z 38100mm,FBAR_65x16,=268454733/3060756,  -1.000   0.000   0.000,,
 =268454733/3060890_0,GENSEC,X 81403mm Y 4245mm Z 37094mm,X 81403mm Y 4245mm Z 37094mm,X 81403mm Y 4245mm Z 38100mm,FBAR_65x16,=268454733/3060756,   0.000  -1.000   0.000,,
 =268454733/3060898_0,GENSEC,X 82268mm Y 4244mm Z 37094mm,X 82268mm Y 4244mm Z 37094mm,X 82268mm Y 4244mm Z 38100mm,FBAR_65x16,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060908_0,GENSEC,X 81406mm Y 2047mm Z 37250mm,X 81406mm Y 2047mm Z 37250mm,X 81281mm Y 2047mm Z 37250mm,RBAR_19,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060908_1,GENSEC,X 81281mm Y 2047mm Z 37250mm,X 81281mm Y 2047mm Z 37250mm,X 81281mm Y 2047mm Z 37625mm,RBAR_19,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060908_2,GENSEC,X 81281mm Y 2047mm Z 37625mm,X 81281mm Y 2047mm Z 37625mm,X 81281mm Y 2047mm Z 38000mm,RBAR_19,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060908_3,GENSEC,X 81281mm Y 2047mm Z 38000mm,X 81281mm Y 2047mm Z 38000mm,X 81406mm Y 2047mm Z 38000mm,RBAR_19,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060917_0,GENSEC,X 81406mm Y 2808mm Z 37250mm,X 81406mm Y 2808mm Z 37250mm,X 81281mm Y 2808mm Z 37250mm,RBAR_19,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060917_1,GENSEC,X 81281mm Y 2808mm Z 37250mm,X 81281mm Y 2808mm Z 37250mm,X 81281mm Y 2808mm Z 37625mm,RBAR_19,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060917_2,GENSEC,X 81281mm Y 2808mm Z 37625mm,X 81281mm Y 2808mm Z 37625mm,X 81281mm Y 2808mm Z 38000mm,RBAR_19,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060917_3,GENSEC,X 81281mm Y 2808mm Z 38000mm,X 81281mm Y 2808mm Z 38000mm,X 81406mm Y 2808mm Z 38000mm,RBAR_19,=268454733/3060756,   0.000   1.000   0.000,,
 =268454733/3060973_0,GENSEC,X 83868mm Y 2162mm Z 38100mm,X 83868mm Y 2162mm Z 38100mm,X 83868mm Y 1527mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060973_1,GENSEC,X 83868mm Y 1527mm Z 38100mm,X 83868mm Y 1527mm Z 38100mm,X 82636mm Y 1527mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060973_2,GENSEC,X 82636mm Y 1527mm Z 38100mm,X 82636mm Y 1527mm Z 38100mm,X 81403mm Y 1527mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060973_3,GENSEC,X 81403mm Y 1527mm Z 38100mm,X 81403mm Y 1527mm Z 38100mm,X 81403mm Y 2066mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060980_0,GENSEC,X 81403mm Y 2798mm Z 38100mm,X 81403mm Y 2798mm Z 38100mm,X 81403mm Y 2936mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060984_0,GENSEC,X 82268mm Y 4236mm Z 38100mm,X 82268mm Y 4236mm Z 38100mm,X 82268mm Y 3652mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060984_1,GENSEC,X 82268mm Y 3652mm Z 38100mm,X 82268mm Y 3652mm Z 38100mm,X 82503mm Y 3652mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060989_0,GENSEC,X 83428mm Y 3652mm Z 38100mm,X 83428mm Y 3652mm Z 38100mm,X 83868mm Y 3652mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060989_1,GENSEC,X 83868mm Y 3652mm Z 38100mm,X 83868mm Y 3652mm Z 38100mm,X 83868mm Y 3052mm Z 38100mm,TUBE_42.7x3.25,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060995_0,GENSEC,X 82268mm Y 4236mm Z 37600mm,X 82268mm Y 4236mm Z 37600mm,X 82268mm Y 3652mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060995_1,GENSEC,X 82268mm Y 3652mm Z 37600mm,X 82268mm Y 3652mm Z 37600mm,X 83068mm Y 3652mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060995_2,GENSEC,X 83068mm Y 3652mm Z 37600mm,X 83068mm Y 3652mm Z 37600mm,X 83868mm Y 3652mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060995_3,GENSEC,X 83868mm Y 3652mm Z 37600mm,X 83868mm Y 3652mm Z 37600mm,X 83868mm Y 2590mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060995_4,GENSEC,X 83868mm Y 2590mm Z 37600mm,X 83868mm Y 2590mm Z 37600mm,X 83868mm Y 1527mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060995_5,GENSEC,X 83868mm Y 1527mm Z 37600mm,X 83868mm Y 1527mm Z 37600mm,X 82636mm Y 1527mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060995_6,GENSEC,X 82636mm Y 1527mm Z 37600mm,X 82636mm Y 1527mm Z 37600mm,X 81403mm Y 1527mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3060995_7,GENSEC,X 81403mm Y 1527mm Z 37600mm,X 81403mm Y 1527mm Z 37600mm,X 81403mm Y 2066mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3061006_0,GENSEC,X 81403mm Y 2798mm Z 37600mm,X 81403mm Y 2798mm Z 37600mm,X 81403mm Y 2936mm Z 37600mm,RBAR_16,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3061212_0,GENSEC,X 81403mm Y 4430mm Z 38100mm,X 81403mm Y 4430mm Z 38100mm,X 81403mm Y 4253mm Z 38100mm,RBAR_19,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3061208_0,GENSEC,X 82204mm Y 4352mm Z 38100mm,X 82204mm Y 4352mm Z 38100mm,X 82268mm Y 4252mm Z 38100mm,RBAR_19,=268454733/3060756,   0.000   0.000  -1.000,,
 =268454733/3061260,SCTN,X 81270mm Y 2248mm Z 35659mm,X 81270mm Y 2248mm Z 35659mm,X 81270mm Y 2248mm Z 37089mm,BULB_65x9,=268454733/3061258,   0.000  -1.000   0.000,OUTF,
 =268454733/3061265,SCTN,X 81270mm Y 2606mm Z 35659mm,X 81270mm Y 2606mm Z 35659mm,X 81270mm Y 2606mm Z 37089mm,BULB_65x9,=268454733/3061258,   0.000  -1.000   0.000,OUTF,
 =268454733/3061271,SCTN,X 81270mm Y 2238mm Z 36835mm,X 81270mm Y 2238mm Z 36835mm,X 81270mm Y 2616mm Z 36835mm,BULB_22x22,=268454733/3061258,   0.707   0.000  -0.707,OUTF,
 =268454733/3061272,SCTN,X 81270mm Y 2238mm Z 36495mm,X 81270mm Y 2238mm Z 36495mm,X 81270mm Y 2616mm Z 36495mm,BULB_22x22,=268454733/3061258,   0.707   0.000  -0.707,OUTF,
 =268454733/3061273,SCTN,X 81270mm Y 2238mm Z 36155mm,X 81270mm Y 2238mm Z 36155mm,X 81270mm Y 2616mm Z 36155mm,BULB_22x22,=268454733/3061258,   0.707   0.000  -0.707,OUTF,
 =268454733/3061274,SCTN,X 81270mm Y 2238mm Z 35815mm,X 81270mm Y 2238mm Z 35815mm,X 81270mm Y 2616mm Z 35815mm,BULB_22x22,=268454733/3061258,   0.707   0.000  -0.707,OUTF,
 =268454733/3061276,SCTN,X 81247mm Y 2238mm Z 37049mm,X 81247mm Y 2238mm Z 37049mm,X 81436mm Y 2238mm Z 37049mm,BULB_65x9,=268454733/3061258,   0.000  -1.000   0.000,OUTF,
 =268454733/3061279,SCTN,X 81247mm Y 2238mm Z 36759mm,X 81247mm Y 2238mm Z 36759mm,X 81420mm Y 2238mm Z 36759mm,BULB_65x9,=268454733/3061258,   0.000  -1.000   0.000,OUTF,
 =268454733/3061282,SCTN,X 81247mm Y 2616mm Z 37049mm,X 81247mm Y 2616mm Z 37049mm,X 81436mm Y 2616mm Z 37049mm,BULB_65x9,=268454733/3061258,   0.000  -1.000   0.000,OUTF,
 =268454733/3061285,SCTN,X 81247mm Y 2616mm Z 36759mm,X 81247mm Y 2616mm Z 36759mm,X 81420mm Y 2616mm Z 36759mm,BULB_65x9,=268454733/3061258,   0.000  -1.000   0.000,OUTF,
 =268454733/3061288,SCTN,X 81270mm Y 2238mm Z 35709mm,X 81270mm Y 2238mm Z 35709mm,X 81270mm Y 2238mm Z 35564mm,BULB_65x9,=268454733/3061258,   0.000  -1.000   0.000,OUTF,
 =268454733/3061293,SCTN,X 81270mm Y 2616mm Z 35709mm,X 81270mm Y 2616mm Z 35709mm,X 81270mm Y 2616mm Z 35556mm,BULB_65x9,=268454733/3061258,   0.000  -1.000   0.000,OUTF,
 =268454733/3061068_0,GENSEC,X 81403mm Y 4438mm Z 37859mm,X 81403mm Y 4438mm Z 37859mm,X 81403mm Y 4438mm Z 38865mm,FBAR_65x16,=268454733/3061056,   0.000  -1.000   0.000,,
 =268454733/3061083_0,GENSEC,X 82385mm Y 5417mm Z 37859mm,X 82385mm Y 5417mm Z 37859mm,X 82385mm Y 5417mm Z 38865mm,FBAR_65x16,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061091_0,GENSEC,X 81561mm Y 5417mm Z 37859mm,X 81561mm Y 5417mm Z 37859mm,X 81561mm Y 5417mm Z 38865mm,FBAR_65x16,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061099_0,GENSEC,X 82196mm Y 4352mm Z 37859mm,X 82196mm Y 4352mm Z 37859mm,X 82196mm Y 4352mm Z 38865mm,FBAR_65x16,=268454733/3061056,   1.000   0.000   0.000,,
 =268454733/3061114_0,GENSEC,X 82385mm Y 4352mm Z 37859mm,X 82385mm Y 4352mm Z 37859mm,X 82385mm Y 4352mm Z 38865mm,FBAR_65x16,=268454733/3061056,   1.000   0.000   0.000,,
 =268454733/3061124_0,GENSEC,X 81403mm Y 4430mm Z 38165mm,X 81403mm Y 4430mm Z 38165mm,X 81403mm Y 4285mm Z 38165mm,RBAR_19,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061124_1,GENSEC,X 81403mm Y 4285mm Z 38165mm,X 81403mm Y 4285mm Z 38165mm,X 81403mm Y 4285mm Z 38465mm,RBAR_19,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061124_2,GENSEC,X 81403mm Y 4285mm Z 38465mm,X 81403mm Y 4285mm Z 38465mm,X 81403mm Y 4285mm Z 38765mm,RBAR_19,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061124_3,GENSEC,X 81403mm Y 4285mm Z 38765mm,X 81403mm Y 4285mm Z 38765mm,X 81403mm Y 4430mm Z 38765mm,RBAR_19,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061133_0,GENSEC,X 82214mm Y 4355mm Z 38165mm,X 82214mm Y 4355mm Z 38165mm,X 82214mm Y 4230mm Z 38165mm,RBAR_19,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061133_1,GENSEC,X 82214mm Y 4230mm Z 38165mm,X 82214mm Y 4230mm Z 38165mm,X 82214mm Y 4230mm Z 38465mm,RBAR_19,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061133_2,GENSEC,X 82214mm Y 4230mm Z 38465mm,X 82214mm Y 4230mm Z 38465mm,X 82214mm Y 4230mm Z 38765mm,RBAR_19,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061133_3,GENSEC,X 82214mm Y 4230mm Z 38765mm,X 82214mm Y 4230mm Z 38765mm,X 82214mm Y 4355mm Z 38765mm,RBAR_19,=268454733/3061056,  -1.000   0.000   0.000,,
 =268454733/3061189_0,GENSEC,X 81403mm Y 4446mm Z 38865mm,X 81403mm Y 4446mm Z 38865mm,X 81403mm Y 5417mm Z 38865mm,TUBE_42.7x3.25,=268454733/3061056,   0.000   0.000  -1.000,,
 =268454733/3061189_1,GENSEC,X 81403mm Y 5417mm Z 38865mm,X 81403mm Y 5417mm Z 38865mm,X 82377mm Y 5417mm Z 38865mm,TUBE_42.7x3.25,=268454733/3061056,   0.000   0.000  -1.000,,
 =268454733/3061194_0,GENSEC,X 82377mm Y 4352mm Z 38865mm,X 82377mm Y 4352mm Z 38865mm,X 82204mm Y 4352mm Z 38865mm,TUBE_42.7x3.25,=268454733/3061056,   0.000   0.000  -1.000,,
 =268454733/3061199_0,GENSEC,X 81403mm Y 4446mm Z 38365mm,X 81403mm Y 4446mm Z 38365mm,X 81403mm Y 5417mm Z 38365mm,RBAR_16,=268454733/3061056,   0.000   0.000  -1.000,,
 =268454733/3061199_1,GENSEC,X 81403mm Y 5417mm Z 38365mm,X 81403mm Y 5417mm Z 38365mm,X 82377mm Y 5417mm Z 38365mm,RBAR_16,=268454733/3061056,   0.000   0.000  -1.000,,
 =268454733/3061204_0,GENSEC,X 82377mm Y 4352mm Z 38365mm,X 82377mm Y 4352mm Z 38365mm,X 82204mm Y 4352mm Z 38365mm,RBAR_16,=268454733/3061056,   0.000   0.000  -1.000,,
 =268454733/2969326_0,GENSEC,X 84326mm Y 4908mm Z 41164mm,X 84326mm Y 4908mm Z 41164mm,X 84326mm Y 4908mm Z 42170mm,FBAR_65x16,=268454733/2969316,   1.000   0.000   0.000,,
 =268454733/2969348_0,GENSEC,X 83305mm Y 4908mm Z 41164mm,X 83305mm Y 4908mm Z 41164mm,X 83305mm Y 4908mm Z 42170mm,FBAR_65x16,=268454733/2969316,   1.000   0.000   0.000,,
 =268454733/2969371_0,GENSEC,X 85350mm Y 4908mm Z 41164mm,X 85350mm Y 4908mm Z 41164mm,X 85350mm Y 4908mm Z 42170mm,FBAR_65x16,=268454733/2969316,   1.000   0.000   0.000,,
 =268454733/2969386_0,GENSEC,X 82128mm Y 4908mm Z 41164mm,X 82128mm Y 4908mm Z 41164mm,X 82128mm Y 4908mm Z 42170mm,FBAR_65x16,=268454733/2969316,   1.000   0.000   0.000,,
 =268454733/2969424_0,GENSEC,X 87652mm Y 5588mm Z 41164mm,X 87652mm Y 5588mm Z 41164mm,X 87652mm Y 5588mm Z 42170mm,FBAR_65x16,=268454733/2969316,  -1.000   0.000   0.000,,
 =268454733/2969432_0,GENSEC,X 86452mm Y 5588mm Z 41164mm,X 86452mm Y 5588mm Z 41164mm,X 86452mm Y 5588mm Z 42170mm,FBAR_65x16,=268454733/2969316,  -1.000   0.000   0.000,,
 =268454733/2969447_0,GENSEC,X 85352mm Y 5588mm Z 41164mm,X 85352mm Y 5588mm Z 41164mm,X 85352mm Y 5588mm Z 42170mm,FBAR_65x16,=268454733/2969316,  -1.000   0.000   0.000,,
 =268454733/2969455_0,GENSEC,X 84342mm Y 5588mm Z 41164mm,X 84342mm Y 5588mm Z 41164mm,X 84342mm Y 5588mm Z 42170mm,FBAR_65x16,=268454733/2969316,  -1.000   0.000   0.000,,
 =268454733/2969470_0,GENSEC,X 83307mm Y 5588mm Z 41164mm,X 83307mm Y 5588mm Z 41164mm,X 83307mm Y 5588mm Z 42170mm,FBAR_65x16,=268454733/2969316,  -1.000   0.000   0.000,,
 =268454733/2969478_0,GENSEC,X 82133mm Y 5588mm Z 41164mm,X 82133mm Y 5588mm Z 41164mm,X 82133mm Y 5588mm Z 42170mm,FBAR_65x16,=268454733/2969316,  -1.000   0.000   0.000,,
 =268454733/2969508_0,GENSEC,X 88692mm Y 5588mm Z 41164mm,X 88692mm Y 5588mm Z 41164mm,X 88692mm Y 5588mm Z 42170mm,FBAR_65x16,=268454733/2969316,  -1.000   0.000   0.000,,
 =268454733/2969538_0,GENSEC,X 88700mm Y 5588mm Z 41320mm,X 88700mm Y 5588mm Z 41320mm,X 88845mm Y 5588mm Z 41320mm,RBAR_19,=268454733/2969316,   0.000  -1.000   0.000,,
 =268454733/2969538_1,GENSEC,X 88845mm Y 5588mm Z 41320mm,X 88845mm Y 5588mm Z 41320mm,X 88845mm Y 5588mm Z 41695mm,RBAR_19,=268454733/2969316,   0.000  -1.000   0.000,,
 =268454733/2969538_2,GENSEC,X 88845mm Y 5588mm Z 41695mm,X 88845mm Y 5588mm Z 41695mm,X 88845mm Y 5588mm Z 42070mm,RBAR_19,=268454733/2969316,   0.000  -1.000   0.000,,
 =268454733/2969538_3,GENSEC,X 88845mm Y 5588mm Z 42070mm,X 88845mm Y 5588mm Z 42070mm,X 88700mm Y 5588mm Z 42070mm,RBAR_19,=268454733/2969316,   0.000  -1.000   0.000,,
 =268454733/2969588_0,GENSEC,X 82125mm Y 5588mm Z 42170mm,X 82125mm Y 5588mm Z 42170mm,X 88684mm Y 5588mm Z 42170mm,TUBE_42.7x3.25,=268454733/2969316,   0.000   0.000  -1.000,,
 =268454733/2969595_0,GENSEC,X 83297mm Y 4908mm Z 42170mm,X 83297mm Y 4908mm Z 42170mm,X 82136mm Y 4908mm Z 42170mm,TUBE_42.7x3.25,=268454733/2969316,   0.000   0.000  -1.000,,
 =268454733/2969599_0,GENSEC,X 85858mm Y 4755mm Z 42170mm,X 85858mm Y 4755mm Z 42170mm,X 85858mm Y 4908mm Z 42170mm,TUBE_42.7x3.25,=268454733/2969316,   0.000   0.000  -1.000,,
 =268454733/2969599_1,GENSEC,X 85858mm Y 4908mm Z 42170mm,X 85858mm Y 4908mm Z 42170mm,X 84333mm Y 4908mm Z 42170mm,TUBE_42.7x3.25,=268454733/2969316,   0.000   0.000  -1.000,,
 =268454733/2969605_0,GENSEC,X 83297mm Y 4908mm Z 41670mm,X 83297mm Y 4908mm Z 41670mm,X 82136mm Y 4908mm Z 41670mm,RBAR_16,=268454733/2969316,   0.000   0.000  -1.000,,
 =268454733/2969609_0,GENSEC,X 82141mm Y 5588mm Z 41670mm,X 82141mm Y 5588mm Z 41670mm,X 88684mm Y 5588mm Z 41670mm,RBAR_16,=268454733/2969316,   0.000   0.000  -1.000,,
 =268454733/2969616_0,GENSEC,X 85858mm Y 4757mm Z 41670mm,X 85858mm Y 4757mm Z 41670mm,X 85858mm Y 4908mm Z 41670mm,RBAR_16,=268454733/2969316,   0.000   0.000  -1.000,,
 =268454733/2969616_1,GENSEC,X 85858mm Y 4908mm Z 41670mm,X 85858mm Y 4908mm Z 41670mm,X 84333mm Y 4908mm Z 41670mm,RBAR_16,=268454733/2969316,   0.000   0.000  -1.000,,
 =268462925/791962_0,GENSEC,X 80257mm Y 4908mm Z 40884mm,X 80257mm Y 4908mm Z 40884mm,X 80257mm Y 4908mm Z 41890mm,FBAR_65x16,=268462925/791898,   1.000   0.000   0.000,,
 =268462925/791969_0,GENSEC,X 81357mm Y 4908mm Z 40884mm,X 81357mm Y 4908mm Z 40884mm,X 81357mm Y 4908mm Z 41890mm,FBAR_65x16,=268462925/791898,   1.000   0.000   0.000,,
 =268462925/792047_0,GENSEC,X 80257mm Y 5588mm Z 40884mm,X 80257mm Y 5588mm Z 40884mm,X 80257mm Y 5588mm Z 41890mm,FBAR_65x16,=268462925/791898,  -1.000   0.000   0.000,,
 =268462925/792054_0,GENSEC,X 81357mm Y 5588mm Z 40884mm,X 81357mm Y 5588mm Z 40884mm,X 81357mm Y 5588mm Z 41890mm,FBAR_65x16,=268462925/791898,  -1.000   0.000   0.000,,
 =268462925/792149_0,GENSEC,X 81349mm Y 4908mm Z 41890mm,X 81349mm Y 4908mm Z 41890mm,X 80088mm Y 4908mm Z 41890mm,TUBE_42.7x3.25,=268462925/791898,   0.000   0.000  -1.000,,
 =268462925/792149_1,GENSEC,X 80088mm Y 4908mm Z 41890mm,X 80088mm Y 4908mm Z 41890mm,X 80088mm Y 5248mm Z 41890mm,TUBE_42.7x3.25,=268462925/791898,   0.000   0.000  -1.000,,
 =268462925/792149_2,GENSEC,X 80088mm Y 5248mm Z 41890mm,X 80088mm Y 5248mm Z 41890mm,X 80088mm Y 5588mm Z 41890mm,TUBE_42.7x3.25,=268462925/791898,   0.000   0.000  -1.000,,
