name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =21945/549217,TUBI,X 92064mm Y 627mm Z 37540mm,X 92064mm Y 627mm Z 38793mm,X 92064mm Y 627mm Z 36287mm,7D-511-40A_001/B2,48.3,3.68,   0.000   1.000   0.000,,,0,0,,10.251,91989.7+552.4+36287.2+92138+700.7+38792.9,,50,A312_TP304L
 =21945/496835,UBOLT,X 92064mm Y 627mm Z 38366mm,X 92064mm Y 627mm Z 38366mm,X 92064mm Y 627mm Z 38366mm,7D-511-40A_001/B2,0,0,   0.000   1.000   0.000,,,0,0,12,1.6997,91950.4+495+38346.5+92177.4+726+38386.5,,50,
 =21945/496762,UBOLT,X 92064mm Y 627mm Z 37590mm,X 92064mm Y 627mm Z 37590mm,X 92064mm Y 627mm Z 37590mm,7D-511-40A_001/B2,0,0,   0.000   1.000   0.000,,,0,0,12,1.6997,91950.4+495+37570+92177.4+726+37610,,50,
 =21945/434392,ELBO,X 92064mm Y 627mm Z 36230mm,X 92064mm Y 627mm Z 36287mm,X 92064mm Y 684mm Z 36230mm,7D-511-40A_001/B2,48.3,3.68,   1.000   0.000   0.000,X 92064mm Y 635mm Z 36258mm+X 92064mm Y 656mm Z 36238mm,,0,0,,0.4,91989.7+552.4+36155.9+92138+700.6+36304.1,,50,A312_TP304L
 =21945/549219,TUBI,X 92064mm Y 3595mm Z 38940mm,X 92064mm Y 3595mm Z 38907mm,X 92064mm Y 3595mm Z 38973mm,7D-511-15A_001/B1,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.0836,92003.2+3534.3+38907.1+92124.5+3655.6+38972.6,,50,A312_TP304L
 =21945/52207,FLAN,X 92064mm Y 3595mm Z 39020mm,X 92064mm Y 3595mm Z 38973mm,X 92064mm Y 3595mm Z 39020mm,7D-511-15A_001/B1,21.3,2.77,   0.000  -1.000  -0.001,,,0,0,,0.5,91969.4+3500.5+38972.5+92158.3+3689.4+39020.1,,50,A312_TP304L
 =21945/52209,VALV,X 92064mm Y 3595mm Z 39078mm,X 92064mm Y 3595mm Z 39024mm,X 92064mm Y 3595mm Z 39132mm,7D-511-15A_001/B1,0,0,,,,0,0,,3.2,91996.4+3255.8+39010.8+92131.4+3639.4+39145.9,,50,
 =21945/135324,VALV,X 92064mm Y 3595mm Z 39191mm,X 92064mm Y 3595mm Z 39137mm,X 92064mm Y 3595mm Z 39245mm,7D-511-15A_001/B1,0,0,,,,0,0,,3.2,91996.4+3255.7+39123.3+92131.4+3639.3+39258.4,,50,
 =21945/52211,FLAN,X 92064mm Y 3595mm Z 39249mm,X 92064mm Y 3595mm Z 39249mm,X 91934mm Y 3595mm Z 39335mm,7D-511-15A_001/B1,21.3,2.77,   1.000   0.000   0.000,,,0,0,,1.12,91933.9+3550.3+39249.5+92108.3+3639.2+39352.5,,50,STEEL
 =21945/549221,TUBI,X 92064mm Y 3045mm Z 38940mm,X 92064mm Y 3045mm Z 38907mm,X 92064mm Y 3045mm Z 38972mm,7D-511-15A_001/B4,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.0836,92003.2+2984.3+38907.1+92124.5+3105.6+38972.5,,50,A312_TP304L
 =21945/437683,FLAN,X 92064mm Y 3045mm Z 39020mm,X 92064mm Y 3045mm Z 38972mm,X 92064mm Y 3045mm Z 39020mm,7D-511-15A_001/B4,21.3,2.77,   0.000   1.000   0.000,,,0,0,,0.5,91969.4+2950.5+38972.5+92158.3+3139.4+39020,,50,A312_TP304L
 =21945/437685,VALV,X 92064mm Y 3045mm Z 39078mm,X 92064mm Y 3045mm Z 39024mm,X 92064mm Y 3045mm Z 39132mm,7D-511-15A_001/B4,0,0,,,,0,0,,3.2,91996.4+3000.5+39011+92131.4+3384+39146,,50,
 =21945/437687,VALV,X 92064mm Y 3045mm Z 39191mm,X 92064mm Y 3045mm Z 39137mm,X 92064mm Y 3045mm Z 39245mm,7D-511-15A_001/B4,0,0,,,,0,0,,3.2,91996.4+3000.5+39123.5+92131.4+3384+39258.5,,50,
 =21945/437689,FLAN,X 92064mm Y 3045mm Z 39249mm,X 92064mm Y 3045mm Z 39249mm,X 91934mm Y 3045mm Z 39335mm,7D-511-15A_001/B4,21.3,2.77,   1.000   0.000   0.000,,,0,0,,1.12,91933.9+3000.5+39249.5+92108.3+3089.4+39352.5,,50,STEEL
 =21945/549223,TUBI,X 91902mm Y 2435mm Z 38850mm,X 92007mm Y 2435mm Z 38850mm,X 91796mm Y 2435mm Z 38850mm,7D-511-40A_001/B3,48.3,3.68,   0.000   0.000   1.000,,,0,0,,0.8605,91796.4+2360.9+38775.9+92006.7+2509.2+38924.2,,50,A312_TP304L
 =21945/135018,VALV,X 91714mm Y 2435mm Z 38850mm,X 91631mm Y 2435mm Z 38850mm,X 91796mm Y 2435mm Z 38850mm,7D-511-40A_001/B3,0,0,,,,0,0,,14.3,91623.9+2345+38825.9+91803.9+2525+39411,,50,
 =21945/549224,TUBI,X 91544mm Y 2435mm Z 38850mm,X 91631mm Y 2435mm Z 38850mm,X 91457mm Y 2435mm Z 38850mm,7D-511-40A_001/B3,48.3,3.68,   0.000   0.000   1.000,,,0,0,,0.7127,91457.2+2360.9+38775.9+91631.4+2509.2+38924.2,,50,A312_TP304L
 =21945/489303,TUBI,X 88902mm Y 638mm Z 37817mm,X 88902mm Y 638mm Z 36337mm,X 88902mm Y 638mm Z 39297mm,7D-511-65A_001/B5,73,3.05,   0.000  -1.000   0.000,,,0,0,,15.73,88815.9+552+36337.3+88988.9+725+39296.8,,50,A312_TP304L
 =21945/497028,UBOLT,X 88902mm Y 638mm Z 38366mm,X 88902mm Y 638mm Z 38366mm,X 88902mm Y 638mm Z 38366mm,7D-511-65A_001/B5,0,0,   0.000   1.000   0.000,,,0,0,12,2.6533,88764.9+489+38346.5+89039.9+754+38386.5,,50,
 =21945/450767,ELBO,X 88902mm Y 638mm Z 39392mm,X 88902mm Y 638mm Z 39297mm,X 88902mm Y 543mm Z 39392mm,7D-511-65A_001/B5,73,3.05,   1.000   0.000   0.000,X 88902mm Y 625mm Z 39345mm+X 88902mm Y 590mm Z 39379mm,,0,0,,0.78,88815.9+543.3+39296.8+88988.9+725+39478.5,,50,A312_TP304L
 =21945/549226,TUBI,X 88902mm Y -466mm Z 39392mm,X 88902mm Y 543mm Z 39392mm,X 88902mm Y -1475mm Z 39392mm,7D-511-65A_001/B5,73,3.05,   0.000   0.000   1.000,,,0,0,,10.727,88815.9+-1475+39305.5+88988.9+543.3+39478.5,,50,A312_TP304L
 =21945/497031,UBOLT,X 88902mm Y -804mm Z 39392mm,X 88902mm Y -804mm Z 39392mm,X 88902mm Y -804mm Z 39392mm,7D-511-65A_001/B5,0,0,   0.000   0.000   1.000,,,0,0,13,2.6533,88764.9+-824.5+39242.5+89039.9+-784.5+39507.5,,50,
 =21945/52224,TUBI,X 87949mm Y 1035mm Z 39715mm,X 87949mm Y -1325mm Z 39715mm,X 87949mm Y 3395mm Z 39715mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,39.901,87892+-1325+39657.7+88006.4+3395.4+39772,,,A312_TP304L
 =21945/497045,UBOLT,X 87949mm Y 483mm Z 39715mm,X 87949mm Y 483mm Z 39715mm,X 87949mm Y 483mm Z 39715mm,7H-512-100A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,13,1.9557,87860.2+448+39607+88038.2+518+39793.9,,,
 =21945/498947,UBOLT,X 87949mm Y 1592mm Z 39715mm,X 87949mm Y 1592mm Z 39715mm,X 87949mm Y 1592mm Z 39715mm,7H-512-100A_003/B1,0,0,  -1.000   0.000   0.000,,,0,0,13,1.9557,87870.1+1557.5+39625.8+88057+1627.5+39803.8,,,
 =21945/499781,UBOLT,X 87949mm Y 3255mm Z 39715mm,X 87949mm Y 3255mm Z 39715mm,X 87949mm Y 3255mm Z 39715mm,7H-512-100A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,13,1.9557,87860.2+3220+39607+88038.2+3290+39793.9,,,
 =21945/52228,TEE,X 87949mm Y 3500mm Z 39715mm,X 87949mm Y 3395mm Z 39715mm,X 87949mm Y 3605mm Z 39715mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,X 87851mm Y 3500mm Z 39715mm,88.9,3.05,,2.12,87850.7+3395.4+39657.7+88006.4+3604.7+39772,,,A312_TP304L
 =21945/549243,TUBI,X 87949mm Y 3787mm Z 39715mm,X 87949mm Y 3605mm Z 39715mm,X 87949mm Y 3969mm Z 39715mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,3.0824,87892.1+3604.7+39657.7+88006.4+3969.3+39772,,,A312_TP304L
 =21945/451105,OLET,X 87949mm Y 3969mm Z 39715mm,X 87949mm Y 3969mm Z 39715mm,X 87865mm Y 3969mm Z 39715mm,7H-512-100A_003/B1,114.3,6.02,   0.000   1.000   0.000,,,33.4,3.38,,0.23,87865.1+3942.3+39687.8+87892.1+3996.3+39741.8,,,A312_TP304L
 =21945/451105,TUBI,X 87949mm Y 5222mm Z 39715mm,X 87949mm Y 3969mm Z 39715mm,X 87949mm Y 6475mm Z 39715mm,7H-512-100A_003/B1,114.3,3.05,  -1.000   0.000   0.000,,,0,0,,21.181,87892.1+3969.3+39657.7+88006.4+6475+39772,,,A312_TP304L
 =21945/497822,UBOLT,X 87949mm Y 5588mm Z 39715mm,X 87949mm Y 5588mm Z 39715mm,X 87949mm Y 5588mm Z 39715mm,7H-512-100A_003/B1,0,0,  -1.000   0.000   0.000,,,0,0,13,1.9557,87870.1+5552.5+39625.8+88057.1+5622.5+39803.8,,,
 =21945/541195,TUBI,X 87949mm Y 6601mm Z 39715mm,X 87949mm Y 6475mm Z 39715mm,X 87949mm Y 6728mm Z 39715mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,2.1352,87892.1+6475+39657.7+88006.3+6727.6+39772,,,A312_TP304L
 =21945/52232,ELBO,X 87949mm Y 6880mm Z 39715mm,X 87949mm Y 6880mm Z 39562mm,X 87949mm Y 6728mm Z 39715mm,7H-512-100A_003/B1,114.3,3.05,   1.000   0.000   0.000,X 87949mm Y 6860mm Z 39638mm+X 87949mm Y 6804mm Z 39694mm,,0,0,,2.1,87892.1+6727.6+39562.4+88006.3+6937.2+39772,,,A312_TP304L
 =21945/549245,TUBI,X 87949mm Y 6880mm Z 38454mm,X 87949mm Y 6880mm Z 39562mm,X 87949mm Y 6880mm Z 37346mm,7H-512-100A_003/B1,114.3,3.05,   0.000   1.000   0.000,,,0,0,,18.732,87892.1+6822.9+37346.4+88006.4+6937.2+39562.4,,,A312_TP304L
 =21945/496694,UBOLT,X 87949mm Y 6880mm Z 37590mm,X 87949mm Y 6880mm Z 37590mm,X 87949mm Y 6880mm Z 37590mm,7H-512-100A_003/B1,0,0,   1.000   0.000   0.000,,,0,0,1,2.3871,87843.4+6752.5+37554.9+88026.5+7007.5+37624.9,,,
 =21945/52233,ELBO,X 87949mm Y 6880mm Z 37194mm,X 87949mm Y 7032mm Z 37194mm,X 87949mm Y 6880mm Z 37346mm,7H-512-100A_003/B1,114.3,3.05,  -1.000   0.000   0.000,X 87949mm Y 6956mm Z 37214mm+X 87949mm Y 6900mm Z 37270mm,,0,0,,2.1,87892.1+6822.9+37136.9+88006.4+7032.4+37346.4,,,A312_TP304L
 =21945/549247,TUBI,X 87949mm Y 7159mm Z 37194mm,X 87949mm Y 7032mm Z 37194mm,X 87949mm Y 7285mm Z 37194mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,2.1352,87892.1+7032.4+37136.9+88006.4+7285+37251.2,,,A312_TP304L
 =21945/52236,TUBI,X 87949mm Y 7411mm Z 37194mm,X 87949mm Y 7285mm Z 37194mm,X 87949mm Y 7538mm Z 37194mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,2.1352,87892.1+7285+37136.9+88006.4+7537.6+37251.2,,,A312_TP304L
 =21945/52235,ELBO,X 87949mm Y 7690mm Z 37194mm,X 88102mm Y 7690mm Z 37194mm,X 87949mm Y 7538mm Z 37194mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,X 88026mm Y 7670mm Z 37194mm+X 87970mm Y 7614mm Z 37194mm,,0,0,,2.1,87892.1+7537.6+37136.9+88101.6+7747.2+37251.2,,,A312_TP304L
 =21945/549249,TUBI,X 90223mm Y 7690mm Z 37194mm,X 88102mm Y 7690mm Z 37194mm,X 92345mm Y 7690mm Z 37194mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,35.872,88101.6+7632.9+37136.9+92345.4+7747.2+37251.2,,,A312_TP304L
 =30137/130214,UBOLT,X 88500mm Y 7690mm Z 37194mm,X 88500mm Y 7690mm Z 37194mm,X 88500mm Y 7690mm Z 37194mm,7H-512-100A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,88465+7601+37086.2+88535+7779+37273.1,,,
 =30137/130561,UBOLT,X 90725mm Y 7690mm Z 37194mm,X 90725mm Y 7690mm Z 37194mm,X 90725mm Y 7690mm Z 37194mm,7H-512-100A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,90690+7601+37086.2+90760+7779+37273.1,,,
 =21945/452159,TEE,X 92450mm Y 7690mm Z 37194mm,X 92345mm Y 7690mm Z 37194mm,X 92555mm Y 7690mm Z 37194mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000  -1.000,,X 92450mm Y 7601mm Z 37194mm,60.3,2.77,,2.12,92345.4+7601.1+37136.9+92554.7+7747.2+37251.2,,,A312_TP304L
 =21945/549251,TUBI,X 93507mm Y 7690mm Z 37194mm,X 92555mm Y 7690mm Z 37194mm,X 94460mm Y 7690mm Z 37194mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,16.106,92554.7+7632.9+37136.9+94460+7747.2+37251.2,,,A312_TP304L
 =30137/129257,UBOLT,X 92750mm Y 7690mm Z 37194mm,X 92750mm Y 7690mm Z 37194mm,X 92750mm Y 7690mm Z 37194mm,7H-512-100A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,92715+7601+37086.2+92785+7779+37273.1,,,
 =21945/52246,TUBI,X 94710mm Y 7690mm Z 37194mm,X 94460mm Y 7690mm Z 37194mm,X 94960mm Y 7690mm Z 37194mm,7H-512-100A_003/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,4.2265,94460+7632.9+37136.9+94960+7747.2+37251.2,,,A312_TP304L
 =21945/52249,TUBI,X 85601mm Y 3969mm Z 39715mm,X 87865mm Y 3969mm Z 39715mm,X 83337mm Y 3969mm Z 39715mm,7H-512-25A_003/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,11.446,83337.3+3952.6+39698.1+87865.1+3986+39731.5,,,A312_TP304L
 =21945/589278,UBOLT,X 83390mm Y 3969mm Z 39715mm,X 83390mm Y 3969mm Z 39715mm,X 83390mm Y 3969mm Z 39715mm,7H-512-25A_003/B1,0,0,   0.000  -1.000   0.000,,,0,0,23,0.382,83370+3939.2+39670.8+83410+4027.6+39758.8,,,
 =21945/499771,UBOLT,X 87685mm Y 3969mm Z 39715mm,X 87685mm Y 3969mm Z 39715mm,X 87685mm Y 3969mm Z 39715mm,7H-512-25A_003/B1,0,0,   0.000  -1.000   0.000,,,0,0,2,0.6555,87665+3940.4+39632.3+87705+4025.5+39797.3,,,
 =21945/499770,UBOLT,X 86550mm Y 3969mm Z 39715mm,X 86550mm Y 3969mm Z 39715mm,X 86550mm Y 3969mm Z 39715mm,7H-512-25A_003/B1,0,0,   0.000  -1.000   0.000,,,0,0,23,0.382,86530+3939.2+39670.8+86570+4027.6+39758.8,,,
 =21945/499768,UBOLT,X 85179mm Y 3969mm Z 39715mm,X 85179mm Y 3969mm Z 39715mm,X 85179mm Y 3969mm Z 39715mm,7H-512-25A_003/B1,0,0,   0.000  -1.000   0.000,,,0,0,23,0.382,85159+3939.2+39670.8+85199+4027.6+39758.8,,,
 =21945/52255,ELBO,X 83299mm Y 3969mm Z 39715mm,X 83299mm Y 3931mm Z 39715mm,X 83337mm Y 3969mm Z 39715mm,7H-512-25A_003/B1,33.4,3.38,   0.000   0.000  -1.000,X 83310mm Y 3958mm Z 39715mm,,0,0,,0.151,83282.4+3931.2+39698+83337.3+3986.1+39731.6,,,A312_TP304L
 =21945/541197,TUBI,X 83299mm Y 3794mm Z 39715mm,X 83299mm Y 3931mm Z 39715mm,X 83299mm Y 3657mm Z 39715mm,7H-512-25A_003/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,0.6922,83282.5+3657.4+39698.1+83315.9+3931.2+39731.5,,,A312_TP304L
 =21945/457326,ELBO,X 83299mm Y 3619mm Z 39715mm,X 83299mm Y 3657mm Z 39715mm,X 83299mm Y 3619mm Z 39677mm,7H-512-25A_003/B1,33.4,3.38,   1.000   0.000   0.000,X 83299mm Y 3630mm Z 39704mm,,0,0,,0.151,83282.4+3602.5+39676.7+83316+3657.4+39731.6,,,A312_TP304L
 =21945/549254,TUBI,X 83299mm Y 3619mm Z 39190mm,X 83299mm Y 3619mm Z 39677mm,X 83299mm Y 3619mm Z 38703mm,7H-512-25A_003/B1,33.4,3.38,   0.000   1.000   0.000,,,0,0,,2.4608,83282.5+3602.6+38703.3+83315.9+3636+39676.7,,,A312_TP304L
 =21945/551855,UBOLT,X 83299mm Y 3619mm Z 38919mm,X 83299mm Y 3619mm Z 38919mm,X 83299mm Y 3619mm Z 38919mm,7H-512-25A_003/B1,0,0,  -1.000   0.000   0.000,,,0,0,1,0.6555,83270.3+3536.8+38898.7+83355.4+3701.8+38938.7,,,
 =21945/457328,ELBO,X 83299mm Y 3619mm Z 38665mm,X 83299mm Y 3619mm Z 38703mm,X 83261mm Y 3619mm Z 38665mm,7H-512-25A_003/B1,33.4,3.38,   0.000   1.000   0.000,X 83288mm Y 3619mm Z 38676mm,,0,0,,0.151,83261.1+3602.5+38648.4+83316+3636.1+38703.3,,,A312_TP304L
 =21945/549256,TUBI,X 83191mm Y 3619mm Z 38665mm,X 83261mm Y 3619mm Z 38665mm,X 83122mm Y 3619mm Z 38665mm,7H-512-25A_003/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,0.352,83121.9+3602.6+38648.5+83261.1+3636+38681.9,,,A312_TP304L
 =21945/457330,FLAN,X 83066mm Y 3619mm Z 38665mm,X 83122mm Y 3619mm Z 38665mm,X 83066mm Y 3619mm Z 38665mm,7H-512-25A_003/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,1.03,83066.5+3565.3+38611.2+83121.9+3673.3+38719.2,,,A312_TP304L
 =21945/52260,TUBI,X 86807mm Y 3500mm Z 39715mm,X 87851mm Y 3500mm Z 39715mm,X 85764mm Y 3500mm Z 39715mm,7H-512-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,13.609,85764.3+3455.6+39670.4+87850.7+3544.5+39759.3,,,A312_TP304L
 =21945/52261,ELBO,X 85650mm Y 3500mm Z 39715mm,X 85764mm Y 3500mm Z 39715mm,X 85650mm Y 3500mm Z 39829mm,7H-512-80A_003/B1,88.9,3.05,   0.000   1.000   0.000,X 85707mm Y 3500mm Z 39730mm+X 85665mm Y 3500mm Z 39772mm,,0,0,,1.16,85605.6+3455.6+39670.4+85764.3+3544.5+39829.1,,,A312_TP304L
 =21945/541199,TUBI,X 85650mm Y 3500mm Z 40642mm,X 85650mm Y 3500mm Z 39829mm,X 85650mm Y 3500mm Z 41456mm,7H-512-80A_003/B1,88.9,3.05,   0.000  -1.000   0.000,,,0,0,,10.61,85605.6+3455.6+39829.1+85694.5+3544.5+41455.7,,,A312_TP304L
 =21945/499739,UBOLT,X 85650mm Y 3500mm Z 40016mm,X 85650mm Y 3500mm Z 40016mm,X 85650mm Y 3500mm Z 40016mm,7H-512-80A_003/B1,0,0,  -1.000   0.000   0.000,,,0,0,1,1.1944,85589.3+3387.5+39996.1+85738.5+3612.5+40036.1,,,
 =21945/52263,ELBO,X 85650mm Y 3500mm Z 41570mm,X 85650mm Y 3500mm Z 41456mm,X 85650mm Y 3614mm Z 41570mm,7H-512-80A_003/B1,88.9,3.05,  -1.000   0.000   0.000,X 85650mm Y 3515mm Z 41513mm+X 85650mm Y 3557mm Z 41555mm,,0,0,,1.16,85605.6+3455.6+41455.7+85694.5+3614.3+41614.4,,,A312_TP304L
 =21945/549260,TUBI,X 85650mm Y 3858mm Z 41570mm,X 85650mm Y 3614mm Z 41570mm,X 85650mm Y 4102mm Z 41570mm,7H-512-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,3.179,85605.6+3614.3+41525.5+85694.5+4101.7+41614.4,,,A312_TP304L
 =21945/500301,UBOLT,X 85650mm Y 3778mm Z 41570mm,X 85650mm Y 3778mm Z 41570mm,X 85650mm Y 3778mm Z 41570mm,7H-512-80A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,13,0.9514,85576+3757.5+41479.4+85724+3797.5+41632.1,,,
 =21945/52265,FLAN,X 85650mm Y 4172mm Z 41570mm,X 85650mm Y 4102mm Z 41570mm,X 85650mm Y 4172mm Z 41570mm,7H-512-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,4.83,85554.8+4101.7+41474.7+85745.3+4171.5+41665.2,,,A312_TP304L
 =21945/442065,TUBI,X 92450mm Y 5344mm Z 37194mm,X 92450mm Y 7601mm Z 37194mm,X 92450mm Y 3086mm Z 37194mm,7H-512-50A_003/B1,60.3,2.77,   1.000   0.000   0.000,,,0,0,,17.925,92419.9+3086+37163.8+92480.2+7601.1+37224.2,,,A312_TP304L
 =30137/129267,UBOLT,X 92450mm Y 6278mm Z 37194mm,X 92450mm Y 6278mm Z 37194mm,X 92450mm Y 6278mm Z 37194mm,7H-512-50A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,13,0.6467,92391+6257.5+37119.1+92509+6297.5+37240.1,,,
 =30137/129263,UBOLT,X 92450mm Y 4278mm Z 37194mm,X 92450mm Y 4278mm Z 37194mm,X 92450mm Y 4278mm Z 37194mm,7H-512-50A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,13,0.6467,92391+4257.5+37119.1+92509+4297.5+37240.1,,,
 =21945/442069,ELBO,X 92450mm Y 3010mm Z 37194mm,X 92450mm Y 3086mm Z 37194mm,X 92374mm Y 3010mm Z 37194mm,7H-512-50A_003/B1,60.3,2.77,   0.000   0.000  -1.000,X 92440mm Y 3048mm Z 37194mm+X 92412mm Y 3020mm Z 37194mm,,0,0,,0.48,92373.8+2979.6+37163.8+92480.2+3086+37224.2,,,A312_TP304L
 =21945/549263,TUBI,X 92070mm Y 3010mm Z 37194mm,X 92374mm Y 3010mm Z 37194mm,X 91766mm Y 3010mm Z 37194mm,7H-512-50A_003/B1,60.3,2.77,   0.000   0.000   1.000,,,0,0,,2.4116,91766.3+2979.6+37163.9+92373.8+3039.9+37224.2,,,A312_TP304L
 =21945/496142,UBOLT,X 92267mm Y 3010mm Z 37194mm,X 92267mm Y 3010mm Z 37194mm,X 92267mm Y 3010mm Z 37194mm,7H-512-50A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,23,0.6467,92247.5+2950.8+37119.2+92287.5+3068.8+37240.1,,,
 =21945/442071,ELBO,X 91690mm Y 3010mm Z 37194mm,X 91766mm Y 3010mm Z 37194mm,X 91690mm Y 3010mm Z 37118mm,7H-512-50A_003/B1,60.3,2.77,   0.000  -1.000   0.000,X 91728mm Y 3010mm Z 37184mm+X 91700mm Y 3010mm Z 37156mm,,0,0,,0.48,91659.9+2979.6+37117.8+91766.3+3040+37224.2,,,A312_TP304L
 =21945/549265,TUBI,X 91690mm Y 3010mm Z 36612mm,X 91690mm Y 3010mm Z 37118mm,X 91690mm Y 3010mm Z 36106mm,7H-512-50A_003/B1,60.3,2.77,   0.000   1.000   0.000,,,0,0,,4.0161,91660+2979.6+36106.2+91720.3+3039.9+37117.8,,,A312_TP304L
 =30137/157118,UBOLT,X 91690mm Y 3010mm Z 36408mm,X 91690mm Y 3010mm Z 36408mm,X 91690mm Y 3010mm Z 36408mm,7H-512-50A_003/B1,0,0,   1.000   0.000   0.000,,,0,0,12,0.6467,91615.3+2950.8+36387.5+91736.3+3068.8+36427.5,,,
 =21945/442073,ELBO,X 91690mm Y 3010mm Z 36030mm,X 91690mm Y 3010mm Z 36106mm,X 91690mm Y 2934mm Z 36030mm,7H-512-50A_003/B1,60.3,2.77,  -1.000   0.000   0.000,X 91690mm Y 3000mm Z 36068mm+X 91690mm Y 2972mm Z 36040mm,,0,0,,0.48,91659.9+2933.6+35999.8+91720.4+3040+36106.2,,,A312_TP304L
 =21945/52274,FLAN,X 82966mm Y 3361mm Z 38069mm,X 82966mm Y 3272mm Z 38069mm,X 82966mm Y 3361mm Z 38069mm,7H-513-650A_001/B1,660,6.35,   1.000   0.000   0.000,,,0,0,,52.03,82573.1+3271.9+37676.3+83358.9+3360.8+38462.1,,,A312_TP304L
 =21945/52273,ATTA,X 83159mm Y 2805mm Z 38069mm,X 83159mm Y 2805mm Z 38069mm,X 83159mm Y 2805mm Z 38069mm,7H-513-650A_001/B1,0,0,,,,0,0,,1,83125.8+2771.3+38399.4+83193+2838.5+38489.4,,,
 =21945/52272,ATTA,X 83006mm Y 3046mm Z 38069mm,X 83006mm Y 3046mm Z 38069mm,X 83006mm Y 3046mm Z 38069mm,7H-513-650A_001/B1,0,0,,,,0,0,,1,82608.6+2876+38061.7+82709.2+2970.7+38076.7,,,
 =21945/52271,ATTA,X 83401mm Y 2651mm Z 38069mm,X 83401mm Y 2651mm Z 38069mm,X 83401mm Y 2651mm Z 38069mm,7H-513-650A_001/B1,0,0,,,,0,0,,1,83230.5+2254.1+38061.7+83325.2+2354.7+38076.7,,,
 =21945/52270,ELBO,X 82966mm Y 2611mm Z 38069mm,X 83626mm Y 2611mm Z 38069mm,X 82966mm Y 3272mm Z 38069mm,7H-513-650A_001/B1,660,6.35,   0.000   0.000  -1.000,X 83422mm Y 2643mm Z 38069mm+X 83238mm Y 2737mm Z 38069mm+X 83092mm Y 2883mm Z 38069mm+X 82998mm Y 3067mm Z 38069mm,,0,0,,131.87,82635.8+2281.3+37739+83626.4+3271.9+38399.4,,,A312_TP304L
 =21945/52269,FLAN,X 83715mm Y 2612mm Z 38069mm,X 83626mm Y 2612mm Z 38069mm,X 83715mm Y 2612mm Z 38069mm,7H-513-650A_001/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,52.03,83626.4+2218.6+37676.3+83715.3+3004.4+38462.1,,,A312_TP304L
 =30137/42525,TUBI,X 91960mm Y -1035mm Z 38484mm,X 94960mm Y -1035mm Z 38484mm,X 88960mm Y -1035mm Z 38484mm,7H-516-100A_008/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,50.718,88960+-1092.2+38426.5+94960+-977.9+38540.8,,,A312_TP304L
 =21945/496829,UBOLT,X 94210mm Y -1035mm Z 38484mm,X 94210mm Y -1035mm Z 38484mm,X 94210mm Y -1035mm Z 38484mm,7H-516-100A_008/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,94175+-1124+38375.8+94245+-946+38562.7,,,
 =21945/497034,UBOLT,X 91650mm Y -1035mm Z 38484mm,X 91650mm Y -1035mm Z 38484mm,X 91650mm Y -1035mm Z 38484mm,7H-516-100A_008/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,91615+-1124+38375.8+91685+-946+38562.8,,,
