name,type,pos,poss,pose,size,stru,ori,division,weld
 =54713/138189,SCTN,X 90300mm Y 6790mm Z 24901mm,X 90300mm Y 6790mm Z 24901mm,X 90300mm Y 5953mm Z 24901mm,ANG_100x100x13,=54713/138140,  -1.000   0.000   0.000,SUPP,
 =54713/138258,SCTN,X 81531mm Y 3460mm Z 26742mm,X 81531mm Y 3460mm Z 26742mm,X 81531mm Y 3460mm Z 27177mm,ANG_65x65x6,=46521/673947,  -1.000   0.000   0.000,SUPP,
 =54713/138259,SCTN,X 81870mm Y 3460mm Z 26817mm,X 81870mm Y 3460mm Z 26817mm,X 81531mm Y 3460mm Z 26817mm,ANG_65x65x6,=46521/673947,   0.000   0.000  -1.000,SUPP,
 =54713/138273,SCTN,X 81656mm Y 3055mm Z 26946mm,X 81656mm Y 3055mm Z 26946mm,X 81656mm Y 3055mm Z 27177mm,ANG_50x50x6,=54713/138271,   0.000   1.000   0.000,SUPP,
 =54713/138286,SCTN,X 82500mm Y 4990mm Z 26815mm,X 82500mm Y 4990mm Z 26815mm,X 82311mm Y 4990mm Z 26815mm,ANG_100x100x13,=54713/137984,   0.000   0.000  -1.000,SUPP,
 =54713/138300,SCTN,X 82550mm Y 4990mm Z 26815mm,X 82550mm Y 4990mm Z 26815mm,X 82550mm Y 5320mm Z 26815mm,ANG_100x100x13,=54713/137984,   0.000   0.000  -1.000,SUPP,
 =54713/138332,SCTN,X 82500mm Y 4990mm Z 26830mm,X 82500mm Y 4990mm Z 26830mm,X 82689mm Y 4990mm Z 26830mm,ANG_100x100x13,=54713/137984,   0.000  -1.000   0.000,SUPP,
 =54713/138378,SCTN,X 82550mm Y 8280mm Z 27036mm,X 82550mm Y 8280mm Z 27036mm,X 82550mm Y 8005mm Z 27036mm,ANG_65x65x6,=46521/576468,   1.000   0.000   0.000,SUPP,
 =54713/138379,SCTN,X 82538mm Y 9600mm Z 27176mm,X 82538mm Y 9600mm Z 27176mm,X 82290mm Y 9600mm Z 27176mm,ANG_130x130x12,=46521/576468,   0.000   0.000  -1.000,SUPP,
 =54713/138396,SCTN,X 82538mm Y 8335mm Z 27176mm,X 82538mm Y 8335mm Z 27176mm,X 82290mm Y 8335mm Z 27176mm,ANG_130x130x12,=46521/576468,   0.000   1.000   0.000,SUPP,
 =54713/138408,SCTN,X 82550mm Y 5935mm Z 27176mm,X 82550mm Y 5935mm Z 27176mm,X 82680mm Y 5935mm Z 27176mm,ANG_130x130x12,=46521/576468,   0.000   0.000  -1.000,SUPP,
 =54713/138440,SCTN,X 80620mm Y 9588mm Z 27176mm,X 80620mm Y 9588mm Z 27176mm,X 80620mm Y 8485mm Z 27176mm,ANG_130x130x12,=30137/1519295,  -1.000   0.000   0.000,SUPP,
 =54713/138448,SCTN,X 82550mm Y 5935mm Z 27176mm,X 82550mm Y 5935mm Z 27176mm,X 82550mm Y 5935mm Z 27306mm,ANG_100x100x13,=46521/576468,   0.000   1.000   0.000,SUPP,
 =54713/138456,SCTN,X 82550mm Y 5470mm Z 27176mm,X 82550mm Y 5470mm Z 27176mm,X 82550mm Y 5470mm Z 27306mm,ANG_100x100x13,=46521/576468,   0.000   1.000   0.000,SUPP,
 =54713/138464,SCTN,X 82550mm Y 9600mm Z 27176mm,X 82550mm Y 9600mm Z 27176mm,X 82680mm Y 9600mm Z 27176mm,ANG_130x130x12,=46521/576468,   0.000   0.000  -1.000,SUPP,
 =54713/138474,SCTN,X 82550mm Y 8335mm Z 27176mm,X 82550mm Y 8335mm Z 27176mm,X 82680mm Y 8335mm Z 27176mm,ANG_130x130x12,=46521/576468,   0.000   0.000  -1.000,SUPP,
 =54713/138495,SCTN,X 82700mm Y 8335mm Z 27176mm,X 82700mm Y 8335mm Z 27176mm,X 84820mm Y 8335mm Z 27176mm,ANG_130x130x12,=38329/1462267,   0.000   0.000  -1.000,SUPP,
 =54713/138527,SCTN,X 82700mm Y 9600mm Z 27176mm,X 82700mm Y 9600mm Z 27176mm,X 84820mm Y 9600mm Z 27176mm,ANG_130x130x12,=54713/138525,   0.000   0.000  -1.000,SUPP,
 =54713/138555,SCTN,X 83970mm Y 9600mm Z 27176mm,X 83970mm Y 9600mm Z 27176mm,X 83970mm Y 8485mm Z 27176mm,ANG_130x130x12,=54713/138525,  -1.000   0.000   0.000,SUPP,
 =54713/138594,SCTN,X 83970mm Y 9425mm Z 27036mm,X 83970mm Y 9425mm Z 27036mm,X 83970mm Y 9190mm Z 27036mm,ANG_65x65x6,=54713/138525,   1.000   0.000   0.000,SUPP,
 =54713/138610,SCTN,X 82700mm Y 5935mm Z 27176mm,X 82700mm Y 5935mm Z 27176mm,X 84820mm Y 5935mm Z 27176mm,ANG_130x130x12,=38329/1462267,   0.000   0.000  -1.000,SUPP,
 =54713/138611,SCTN,X 83970mm Y 8335mm Z 27176mm,X 83970mm Y 8335mm Z 27176mm,X 83970mm Y 5947mm Z 27176mm,ANG_130x130x12,=38329/1462267,  -1.000   0.000   0.000,SUPP,
 =54713/138615,SCTN,X 83970mm Y 8280mm Z 27036mm,X 83970mm Y 8280mm Z 27036mm,X 83970mm Y 8005mm Z 27036mm,ANG_65x65x6,=38329/1462267,   1.000   0.000   0.000,SUPP,
 =54713/138667,SCTN,X 86275mm Y 11120mm Z 23991mm,X 86275mm Y 11120mm Z 23991mm,X 86275mm Y 10767mm Z 25307mm,ANG_100x100x13,=38329/1467549,   0.000   0.966   0.259,SUPP,
 =54713/138670,SCTN,X 86275mm Y 10938mm Z 24670mm,X 86275mm Y 10938mm Z 24670mm,X 86275mm Y 10253mm Z 24670mm,ANG_100x100x13,=38329/1467549,  -1.000   0.000   0.000,SUPP,
 =54713/138878,SCTN,X 82550mm Y 5470mm Z 27605mm,X 82550mm Y 5470mm Z 27605mm,X 82550mm Y 6145mm Z 27605mm,ANG_100x100x13,=54713/138876,   0.000   0.000  -1.000,SUPP,
 =54713/138881,SCTN,X 82550mm Y 5935mm Z 27326mm,X 82550mm Y 5935mm Z 27326mm,X 82550mm Y 5935mm Z 27592mm,ANG_100x100x13,=54713/138876,   0.000   1.000   0.000,SUPP,
 =54713/138883,SCTN,X 82550mm Y 5470mm Z 27326mm,X 82550mm Y 5470mm Z 27326mm,X 82550mm Y 5470mm Z 27605mm,ANG_100x100x13,=54713/138876,   0.000   1.000   0.000,SUPP,
 =54713/138913,SCTN,X 83970mm Y 5935mm Z 27176mm,X 83970mm Y 5935mm Z 27176mm,X 83970mm Y 5340mm Z 27176mm,ANG_100x100x13,=38329/1462267,  -1.000   0.000   0.000,SUPP,
 =54713/138915,SCTN,X 83970mm Y 5935mm Z 27176mm,X 83970mm Y 5935mm Z 27176mm,X 83970mm Y 5935mm Z 27306mm,ANG_100x100x13,=38329/1462267,   0.000   1.000   0.000,SUPP,
 =54713/138936,SCTN,X 83970mm Y 5497mm Z 27176mm,X 83970mm Y 5497mm Z 27176mm,X 83970mm Y 5497mm Z 27306mm,ANG_100x100x13,=38329/1462267,  -1.000   0.000   0.000,SUPP,
 =54713/138947,SCTN,X 82500mm Y 10590mm Z 26576mm,X 82500mm Y 10590mm Z 26576mm,X 82500mm Y 11040mm Z 26576mm,ANG_75x75x6,=46521/576468,   0.000   0.000  -1.000,SUPP,
 =54713/138954,SCTN,X 82500mm Y 10930mm Z 26501mm,X 82500mm Y 10930mm Z 26501mm,X 82500mm Y 10590mm Z 26263mm,ANG_75x75x6,=46521/576468,   0.000  -0.574   0.819,SUPP,
 =54713/138965,SCTN,X 85050mm Y 10590mm Z 26576mm,X 85050mm Y 10590mm Z 26576mm,X 85050mm Y 11040mm Z 26576mm,ANG_75x75x6,=30137/1502171,   0.000   0.000  -1.000,SUPP,
 =54713/138972,SCTN,X 85050mm Y 10930mm Z 26501mm,X 85050mm Y 10930mm Z 26501mm,X 85050mm Y 10590mm Z 26263mm,ANG_75x75x6,=30137/1502171,   0.000  -0.574   0.819,SUPP,
 =54713/139008,SCTN,X 86610mm Y 3885mm Z 26542mm,X 86610mm Y 3885mm Z 26542mm,X 85835mm Y 3885mm Z 26542mm,ANG_90x90x10,=54713/139006,   0.000   1.000   0.000,SUPP,
 =54713/139009,SCTN,X 86620mm Y 4105mm Z 26442mm,X 86620mm Y 4105mm Z 26442mm,X 86620mm Y 4105mm Z 27176mm,ANG_90x90x10,=54713/139006,   0.000   1.000   0.000,SUPP,
 =54713/139010,SCTN,X 85835mm Y 4115mm Z 26775mm,X 85835mm Y 4115mm Z 26775mm,X 85835mm Y 4840mm Z 26775mm,ANG_90x90x10,=54713/139006,   0.000   0.000  -1.000,SUPP,
 =54713/139108,SCTN,X 85100mm Y 8280mm Z 27036mm,X 85100mm Y 8280mm Z 27036mm,X 85100mm Y 8005mm Z 27036mm,ANG_65x65x6,=30137/1502171,   1.000   0.000   0.000,SUPP,
 =54713/139114,SCTN,X 85088mm Y 9600mm Z 27176mm,X 85088mm Y 9600mm Z 27176mm,X 84840mm Y 9600mm Z 27176mm,ANG_130x130x12,=30137/1502171,   0.000   1.000   0.000,SUPP,
 =54713/139128,SCTN,X 85088mm Y 8335mm Z 27176mm,X 85088mm Y 8335mm Z 27176mm,X 84840mm Y 8335mm Z 27176mm,ANG_130x130x12,=30137/1502171,   0.000   1.000   0.000,SUPP,
 =54713/139139,SCTN,X 85088mm Y 5935mm Z 27176mm,X 85088mm Y 5935mm Z 27176mm,X 84840mm Y 5935mm Z 27176mm,ANG_130x130x12,=30137/1502171,   0.000   1.000   0.000,SUPP,
 =54713/139194,SCTN,X 85100mm Y 5935mm Z 27176mm,X 85100mm Y 5935mm Z 27176mm,X 85100mm Y 5935mm Z 27306mm,ANG_100x100x13,=30137/1502171,   0.000   1.000   0.000,SUPP,
 =54713/139203,SCTN,X 85100mm Y 5497mm Z 27176mm,X 85100mm Y 5497mm Z 27176mm,X 85100mm Y 5497mm Z 27306mm,ANG_100x100x13,=30137/1502171,  -1.000   0.000   0.000,SUPP,
 =54713/139217,SCTN,X 85100mm Y 5718mm Z 27855mm,X 85100mm Y 5718mm Z 27855mm,X 85100mm Y 5718mm Z 27605mm,ANG_65x65x6,=38329/1462251,   1.000   0.000   0.000,SUPP,
 =54713/139225,SCTN,X 85315mm Y 5718mm Z 27855mm,X 85315mm Y 5718mm Z 27855mm,X 85100mm Y 5718mm Z 27855mm,ANG_65x65x6,=38329/1462251,   0.000   0.000  -1.000,SUPP,
 =54713/139299,SCTN,X 85050mm Y 4990mm Z 26775mm,X 85050mm Y 4990mm Z 26775mm,X 85230mm Y 4990mm Z 26775mm,ANG_100x100x13,=46521/588931,   0.000   0.000  -1.000,SUPP,
 =54713/139337,SCTN,X 86118mm Y 5497mm Z 27176mm,X 86118mm Y 5497mm Z 27176mm,X 86118mm Y 5497mm Z 27306mm,ANG_100x100x13,=21945/2181088,  -1.000   0.000   0.000,SUPP,
 =54713/139346,SCTN,X 85835mm Y 4105mm Z 26442mm,X 85835mm Y 4105mm Z 26442mm,X 85835mm Y 4105mm Z 27176mm,ANG_90x90x10,=54713/139006,   0.000   1.000   0.000,SUPP,
 =54713/139348,SCTN,X 85050mm Y 4100mm Z 26830mm,X 85050mm Y 4100mm Z 26830mm,X 85050mm Y 3180mm Z 26830mm,ANG_100x100x13,=46521/588931,   0.000   0.000  -1.000,SUPP,
 =54713/139353,SCTN,X 85050mm Y 3750mm Z 26817mm,X 85050mm Y 3750mm Z 26817mm,X 85050mm Y 3750mm Z 26528mm,ANG_100x100x13,=46521/588931,   0.000   1.000   0.000,SUPP,
 =54713/139387,SCTN,X 85835mm Y 3875mm Z 26542mm,X 85835mm Y 3875mm Z 26542mm,X 85835mm Y 4105mm Z 26542mm,ANG_90x90x10,=54713/139006,   0.000   0.000  -1.000,SUPP,
 =54713/139391,SCTN,X 86620mm Y 3875mm Z 26542mm,X 86620mm Y 3875mm Z 26542mm,X 86620mm Y 4105mm Z 26542mm,ANG_90x90x10,=54713/139006,   0.000   0.000  -1.000,SUPP,
 =54713/139396,SCTN,X 86620mm Y 4115mm Z 26775mm,X 86620mm Y 4115mm Z 26775mm,X 86620mm Y 4840mm Z 26775mm,ANG_90x90x10,=54713/139006,   0.000   0.000  -1.000,SUPP,
 =54713/139413,SCTN,X 85535mm Y 4990mm Z 26762mm,X 85535mm Y 4990mm Z 26762mm,X 85535mm Y 4990mm Z 26505mm,ANG_50x50x6,=21945/2229381,  -1.000   0.000   0.000,SUPP,
 =54713/139419,SCTN,X 86885mm Y 4990mm Z 26775mm,X 86885mm Y 4990mm Z 26775mm,X 86885mm Y 4990mm Z 27040mm,ANG_50x50x6,=21945/2229381,   0.000   1.000   0.000,SUPP,
 =54713/139434,SCTN,X 86385mm Y 4990mm Z 26762mm,X 86385mm Y 4990mm Z 26762mm,X 86385mm Y 4990mm Z 26505mm,ANG_50x50x6,=21945/2229381,  -1.000   0.000   0.000,SUPP,
 =54713/139442,SCTN,X 87070mm Y 8335mm Z 27176mm,X 87070mm Y 8335mm Z 27176mm,X 85250mm Y 8335mm Z 27176mm,ANG_100x100x13,=21945/1647504,   0.000   1.000   0.000,SUPP,
 =54713/139443,SCTN,X 87070mm Y 6035mm Z 27176mm,X 87070mm Y 6035mm Z 27176mm,X 85250mm Y 6035mm Z 27176mm,ANG_100x100x13,=21945/1647504,   0.000   0.000  -1.000,SUPP,
 =54713/139445,SCTN,X 86118mm Y 5885mm Z 27176mm,X 86118mm Y 5885mm Z 27176mm,X 86118mm Y 6022mm Z 27176mm,ANG_100x100x13,=21945/1647504,   0.000   0.000  -1.000,SUPP,
 =54713/139479,SCTN,X 85050mm Y 4100mm Z 26681mm,X 85050mm Y 4100mm Z 26681mm,X 85339mm Y 4100mm Z 26681mm,ANG_90x90x10,=46521/588931,   0.000  -1.000   0.000,SUPP,
 =54713/139485,SCTN,X 85050mm Y 4100mm Z 26681mm,X 85050mm Y 4100mm Z 26681mm,X 85050mm Y 4355mm Z 26681mm,ANG_90x90x10,=46521/588931,   1.000   0.000   0.000,SUPP,
 =54713/139516,SCTN,X 85050mm Y 4355mm Z 26681mm,X 85050mm Y 4355mm Z 26681mm,X 85349mm Y 4355mm Z 26681mm,ANG_90x90x10,=46521/588931,   0.000  -1.000   0.000,SUPP,
 =54713/139517,SCTN,X 85349mm Y 4355mm Z 26681mm,X 85349mm Y 4355mm Z 26681mm,X 85349mm Y 3885mm Z 26681mm,ANG_90x90x10,=46521/588931,  -1.000   0.000   0.000,SUPP,
 =62905/48661,SCTN,X 91900mm Y 5320mm Z 27176mm,X 91900mm Y 5320mm Z 27176mm,X 91900mm Y 4005mm Z 27176mm,ANG_130x130x12,=62905/48659,  -1.000   0.000   0.000,SUPP,
 =62905/48663,SCTN,X 91850mm Y 3740mm Z 26740mm,X 91850mm Y 3740mm Z 26740mm,X 91850mm Y 4100mm Z 26488mm,ANG_90x90x10,=62905/48659,  -1.000   0.000   0.000,SUPP,
 =62905/48669,SCTN,X 91850mm Y 4100mm Z 26830mm,X 91850mm Y 4100mm Z 26830mm,X 91850mm Y 3640mm Z 26830mm,ANG_90x90x10,=62905/48659,  -1.000   0.000   0.000,SUPP,
 =62905/48683,SCTN,X 91850mm Y 4990mm Z 27046mm,X 91850mm Y 4990mm Z 27046mm,X 91850mm Y 4990mm Z 26171mm,TUBE_139.8x6.6,=62905/48659,   0.000  -1.000   0.000,SUPP,
 =62905/48686,SCTN,X 91850mm Y 4100mm Z 27046mm,X 91850mm Y 4100mm Z 27046mm,X 91850mm Y 4100mm Z 26171mm,TUBE_139.8x6.6,=62905/48659,   0.000  -1.000   0.000,SUPP,
 =62905/48706,SCTN,X 78030mm Y 6400mm Z 25265mm,X 78030mm Y 6400mm Z 25265mm,X 79100mm Y 6400mm Z 25265mm,ANG_130x130x12,=46521/661742,   0.000   0.000  -1.000,SUPP,
 =62905/48712,SCTN,X 78400mm Y 6400mm Z 25253mm,X 78400mm Y 6400mm Z 25253mm,X 78400mm Y 6400mm Z 24228mm,ANG_130x130x12,=46521/661742,  -1.000   0.000   0.000,SUPP,
 =62905/48715,SCTN,X 78400mm Y 6400mm Z 24228mm,X 78400mm Y 6400mm Z 24228mm,X 78400mm Y 6400mm Z 23985mm,ANG_130x130x12,=46521/661742,  -1.000   0.000   0.000,SUPP,
 =71097/128285,SCTN,X 82500mm Y 10590mm Z 24911mm,X 82500mm Y 10590mm Z 24911mm,X 82145mm Y 10590mm Z 24911mm,ANG_65x65x6,=46521/662189,   0.000   0.000  -1.000,SUPP,
 =71097/131338,SCTN,X 77350mm Y 2860mm Z 26161mm,X 77350mm Y 2860mm Z 26161mm,X 78875mm Y 2860mm Z 26161mm,ANG_130x130x12,=38329/1461105,   0.000   0.000  -1.000,SUPP,
 =71097/131378,SCTN,X 77350mm Y 4165mm Z 26161mm,X 77350mm Y 4165mm Z 26161mm,X 78875mm Y 4165mm Z 26161mm,ANG_130x130x12,=38329/1461105,   0.000  -1.000   0.000,SUPP,
 =71097/131432,SCTN,X 79075mm Y 8475mm Z 26011mm,X 79075mm Y 8475mm Z 26011mm,X 79410mm Y 8475mm Z 26011mm,ANG_50x50x6,=46521/661742,   0.000   0.000  -1.000,SUPP,
 =71097/131438,SCTN,X 79100mm Y 9145mm Z 25661mm,X 79100mm Y 9145mm Z 25661mm,X 79260mm Y 9145mm Z 25661mm,ANG_50x50x6,=46521/661742,   0.000  -1.000   0.000,SUPP,
 =71097/131442,SCTN,X 79100mm Y 8925mm Z 25661mm,X 79100mm Y 8925mm Z 25661mm,X 79100mm Y 9145mm Z 25661mm,ANG_50x50x6,=46521/661742,   1.000   0.000   0.000,SUPP,
 =71097/131447,SCTN,X 79100mm Y 9145mm Z 24861mm,X 79100mm Y 9145mm Z 24861mm,X 79260mm Y 9145mm Z 24861mm,ANG_50x50x6,=46521/661742,   0.000  -1.000   0.000,SUPP,
 =71097/131449,SCTN,X 79100mm Y 8925mm Z 24861mm,X 79100mm Y 8925mm Z 24861mm,X 79100mm Y 9145mm Z 24861mm,ANG_50x50x6,=46521/661742,   1.000   0.000   0.000,SUPP,
 =71097/132386,SCTN,X 79870mm Y 9840mm Z 27068mm,X 79870mm Y 9840mm Z 27068mm,X 79870mm Y 9589mm Z 26817mm,ANG_100x100x10,=21945/2303654,  -1.000   0.000   0.000,SUPP,
 =95673/1329,SCTN,X 79010mm Y 10390mm Z 24981mm,X 79010mm Y 10390mm Z 24981mm,X 79190mm Y 10390mm Z 24981mm,ANG_40x40x5,=46521/661742,   0.000   1.000   0.000,SUPP,
 =95673/1337,SCTN,X 79010mm Y 10390mm Z 24531mm,X 79010mm Y 10390mm Z 24531mm,X 79190mm Y 10390mm Z 24531mm,ANG_40x40x5,=46521/661742,   0.000   0.000  -1.000,SUPP,
 =95673/1341,SCTN,X 79120mm Y 10390mm Z 24531mm,X 79120mm Y 10390mm Z 24531mm,X 79120mm Y 10390mm Z 24981mm,ANG_40x40x5,=46521/661742,   0.000   1.000   0.000,SUPP,
 =95673/1344,SCTN,X 79120mm Y 10590mm Z 24621mm,X 79120mm Y 10590mm Z 24621mm,X 79120mm Y 10395mm Z 24621mm,ANG_40x40x5,=46521/661742,  -1.000   0.000   0.000,SUPP,
 =95673/1347,SCTN,X 79120mm Y 10590mm Z 24931mm,X 79120mm Y 10590mm Z 24931mm,X 79120mm Y 10395mm Z 24931mm,ANG_40x40x5,=46521/661742,  -1.000   0.000   0.000,SUPP,
